ts,family,market,side,qty,px,purpose,est_day,rested_h,fair,band_lo,band_hi,conf,touch_bid,touch_ask,conc,pos_after,why,oid
1789396509.7,politics,ussewc-usse-sd-2026-11-03-rep,SELL,2.04,0.93,manual,0.0038,1.64,0.987825,91,94,0.799,0.84,0.95,0.0578,-2.04,the owner's own order — the engine leaves it alone,CG34QVYSGVB4
1789396689.7,politics,ushrewc-ushr-me-02-2026-11-03-dem,SELL,185,0.39,sell,17.7141,0.98,,43,48,0.804,0.38,0.39,0.06,0,an exit — its fill reduces the position it sits on,CG3R4C4VTVB4
1789397009.5,politics,paccc-balpow-2026-11-03-dhou-rsen,BUY,25,0.43,focus,24.5679,0.01,,37,42,0.766,0.42,0.45,0.03,78,focus entry: ~$24.57/day; fill odds 65%/day; EV +22.48/day,CG4NCPCXMVB3
1789397309.5,politics,scc-senate-gop-2026-11-03-50,SELL,-26.49,0.18,fix,,2.33,,,,,,,,,size trimmed by 26.49 to the exchange's count (order CFQDYB3M6TN0),CFQDYB3M6TN0
1789397309.5,politics,scc-senate-gop-2026-11-03-50,SELL,-27.54,0.18,fix,,0,,,,,,,,,size trimmed by 27.54 to the exchange's count (order CFQDYB3M6TN0),CFQDYB3M6TN0
1789397309.5,politics,paccc-usse-midterms-2026-11-03-dem,BUY,-24,0.493,fix,4.8592,0.96,0.5,49,51,0.912,0.493,0.494,-0.007,0,size trimmed by 24 to the exchange's count (order CG325K3XPVB5),CG325K3XPVB5
1789397309.5,politics,paccc-usho-midterms-2026-11-03-dem,BUY,136,0.849,backfill,,0.21,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG3VG258EVB5
1789397309.5,politics,ushrewc-ushr-oh-09-2026-11-03-rep,SELL,23.24,0.24,hand,,0,,,,,,,,,your own trade — from the exchange's record; direction from the position move,CG447Z8C0VBE
1789397309.5,politics,paccc-usse-midterms-2026-11-03-dem,SELL,24,0.494,backfill,,0.25,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG3Z864V6VB3
1789397309.5,politics,paccc-balpow-2026-11-03-dhou-rsen,SELL,86,0.43,hand,,0,,,,,,,,,your own trade — from the exchange's record; direction from the position move,CG47W1PJ2VBA
1789397309.5,politics,paccc-balpow-2026-11-03-dhou-rsen,BUY,62,0.42,backfill,,0.04,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG47WAZJ4VB7
1789397309.5,politics,ewc-usgub-ia-2026-11-03-rep,BUY,1,0.27,backfill,,1.67,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG2YZJMMEVB7
1789397309.5,politics,scc-hrep-rep-2026-11-03-gte185,SELL,0.3,0.99,backfill,,1.58,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG340FNH2VB6
1789397582.2,politics,usgubewc-usgub-fl-2026-11-03-dem,BUY,6,0.24,focus,20.7092,0.04,0.29155,22,25,0.798,0.21,0.24,-0.0516,181,focus entry: ~$23.98/day; fill odds 46%/day; EV +23.83/day,CG4S3PW3WVB4
1789397597.4,politics,usgubewc-usgub-fl-2026-11-03-dem,BUY,32,0.22,hand,,0,,,,,,,,,your own trade — from the exchange's record; direction from the position move,CG4T81JKEVB2
1789397629.2,politics,ewc-usp-2028-11-07-dontru,BUY,12.77,0.03,backfill,,2.23,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG2WDKVZ8VB2
1789397642.2,politics,ewc-usgub-ia-2026-11-03-rep,BUY,175,0.27,sell,23.2044,2.15,0.192925,23,27,0.287,0.26,0.27,0.0771,0,an exit — its fill reduces the position it sits on,CG2YZJMMEVB7
1789397642.2,politics,ussewc-usse-va-2026-11-03-rep,BUY,44,0.06,sell,6.6996,1.67,0.00415,2,6,0.482,0.04,0.05,0.0558,0,an exit — its fill reduces the position it sits on,CG3CDTJ7EVB7
1789397642.2,politics,ewc-usse-nc-2026-11-03-rep,BUY,571,0.12,focus,35.3008,0.03,0.114575,9,12,0.633,0.12,0.13,0.0054,581,focus entry: ~$25.28/day; fill odds 58%/day; EV +11.72/day,CG4T8AEW2VB9
1789397642.2,politics,ewc-usgub-ia-2026-11-03-rep,BUY,175,0.27,focus,38.0987,0.02,0.192925,23,27,0.287,0.26,0.27,0.0771,175,focus exit: ~$27.58/day; fill odds 46%/day; EV +27.02/day,CG4T3YPPYVB7
1789397678.2,politics,ewc-usse-nc-2026-11-03-rep,BUY,201,0.12,hand,,0.01,,,,,,,,,your own trade — from the exchange's record; direction from the position move,CG4TRK582VB6
1789397702.2,politics,paccc-usse-midterms-2026-11-03-rep,BUY,17,0.509,focus,314.039,0.04,0.4309,50,52,0.854,0.49,0.494,0.0781,107,focus entry: ~$165.16/day; fill odds 58%/day; EV +164.63/day,CG4T051DYVB3
1789397734.5,nfl,ftsc-nfl-temostfp-w1-2026-09-14-orogad,BUY,0.01,0.01,hand,,1.88,,,,,,,,,your own trade — from the exchange's record; direction from its order intent,CG37FFWY2VB9
1789397734.5,nfl,ftsc-nfl-temostfp-w1-2026-09-14-orogad,BUY,0.01,0.01,hand,,1.88,,,,,,,,,your own trade — from the exchange's record; direction from its order intent,CG3776FYWVB5
1789398208.2,politics,paccc-usho-midterms-2026-11-03-dem,BUY,67,0.849,backfill,,1.05,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG422PD76VB3
1789398444.9,politics,paccc-usho-midterms-2026-11-03-dem,SELL,46,0.85,focus,8.7088,0.09,0.8637,87,89,0.875,0.849,0.85,0.0137,-143,focus entry: ~$26.43/day; fill odds 78%/day; EV +8.96/day,CG4Z7YND2VB9
1789398486.2,politics,paccc-usse-midterms-2026-11-03-dem,BUY,12,0.493,backfill,,0.94,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG4709W90VBE
1789398624.9,politics,paccc-usse-midterms-2026-11-03-rep,SELL,107,0.492,sell,64.4743,0.24,0.4309,50,52,0.858,0.491,0.492,-0.0611,0,an exit — its fill reduces the position it sits on,CG4VSERJEVB2
1789398825.5,politics,ewc-usp-2028-11-07-dontru,BUY,4,0.1,sell,14.6828,0.31,,3,7,0.639,0.09,0.1,0.05,0,buying back the short at or under what it sold for — the bid earns while it wait,CG4VFGG38VB6
1789398945.5,politics,usgubewc-usgub-fl-2026-11-03-rep,SELL,17,0.79,focus,0.417,0.07,0.70845,75,80,0.312,0.78,0.79,-0.0816,-251,focus entry: ~$4.47/day; fill odds 48%/day; EV +4.17/day,CG539Q708VB7
1789399065.5,politics,paccc-usse-midterms-2026-11-03-rep,SELL,23,0.492,focus,159.751,0.04,0.4309,50,52,0.873,0.491,0.492,-0.0611,-23,focus entry: ~$123.61/day; fill odds 56%/day; EV +121.28/day,CG54FW14WVBA
1789399125.5,politics,paccc-usse-midterms-2026-11-03-rep,BUY,35,0.491,focus,67.0721,0.06,0.4309,50,52,0.885,0.491,0.492,0.0601,47,focus entry: ~$36.16/day; fill odds 58%/day; EV +35.44/day,CG54GG38AVBE
1789399341.2,cfb,aachc-cfb-wins-2026-11-28-nd-8pt5wins,BUY,0.1,0.88,backfill,,2.65,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG2Y8R20MVB2
1789399554.9,politics,usgubewc-usgub-ct-2026-11-03-dem,BUY,6.75,0.74,manual,0,2.45,0.996875,92,96,0.587,0.74,0.99,-0.2569,6.75,the owner's own order — the engine leaves it alone,CG35NYBVWVB8
1789399564.9,politics,usgubewc-usgub-ct-2026-11-03-dem,BUY,0.25,0.74,backfill,,2.46,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG35NYBVWVB8
1789399614.9,politics,usgubewc-usgub-ct-2026-11-03-dem,BUY,3,0.74,manual,0.7857,2.46,0.996875,91,95,0.693,0.73,0.97,-0.2569,10,the owner's own order — the engine leaves it alone,CG35NYBVWVB8
1789399674.9,politics,paccc-balpow-2026-11-03-dhou-rsen,SELL,78,0.43,sell,14.0864,0.67,,37,42,0.802,0.42,0.43,-0.04,0,an exit — its fill reduces the position it sits on,CG4R0QD1RVB9
1789399914.9,politics,paccc-balpow-2026-11-03-dhou-rsen,BUY,69,0.42,focus,0,0.04,,40,43,0.83,0.4,0.42,0.01,138,focus entry: ~$37.54/day; fill odds 64%/day; EV +32.92/day,CG5B34J00VB5
1789399914.9,politics,ewc-usse-me-2026-11-03-rep,SELL,68,0.33,sell,3.8485,3.01,0.3273,32,35,0.794,0.32,0.33,-0.0027,0,selling filled stock — it earns while it waits,CG2R7Y26JVBE
1789400116.7,politics,paccc-usse-midterms-2026-11-03-rep,SELL,12,0.492,sell,8.9552,0.29,0.4309,50,52,0.887,0.491,0.492,-0.0611,0,an exit — its fill reduces the position it sits on,CG55ADKA6VB3
1789400476.7,politics,ewc-usse-mn-2026-11-03-rep,SELL,207,0.13,sell,11.6772,3.17,0.066575,9,13,0.292,0.12,0.13,-0.0634,155,selling filled stock — it earns while it waits,CG2RBQ6R8VB9
1789400834.0,politics,ewc-usgub-ia-2026-11-03-rep,BUY,165,0.26,backfill,,0.64,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG51X6XEWVBE
1789400913.7,politics,ewc-usgub-ia-2026-11-03-dem,BUY,79,0.76,backfill,,0.64,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG52D9WJMVB6
1789400983.3,politics,ussewc-usse-sd-2026-11-03-rep,SELL,-1.09,0.91,fix,,24.05,,,,,,,,,size trimmed by 1.09 to the exchange's count (order CF4RE10D2TN1),CF4RE10D2TN1
1789400983.3,politics,usgubewc-usgub-me-2026-11-03-dem,BUY,-2,0.94,fix,,59.14,,,,,,,,,size trimmed by 2 to the exchange's count (order CE9BJ6DWTTN5),CE9BJ6DWTTN5
1789400983.3,politics,usgubewc-usgub-me-2026-11-03-dem,BUY,-3.35,0.94,fix,,55.99,,,,,,,,,size trimmed by 3.35 to the exchange's count (order CE9BJ6DWTTN5),CE9BJ6DWTTN5
1789400983.3,politics,usgubewc-usgub-fl-2026-11-03-dem,BUY,32,0.22,hand,,0,,,,,,,,,your own trade — from the exchange's record; direction from the position move,CG4T81JKEVB2
1789400983.3,politics,ewc-usp-2028-11-07-dontru,BUY,12.77,0.03,backfill,,2.23,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG2WDKVZ8VB2
1789400983.3,politics,ewc-usse-nc-2026-11-03-rep,BUY,201,0.12,hand,,0.01,,,,,,,,,your own trade — from the exchange's record; direction from the position move,CG4TRK582VB6
1789400983.3,politics,paccc-usho-midterms-2026-11-03-dem,BUY,67,0.849,backfill,,1.05,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG422PD76VB3
1789400983.3,politics,paccc-usse-midterms-2026-11-03-dem,BUY,12,0.493,backfill,,0.94,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG4709W90VBE
1789400983.3,politics,usgubewc-usgub-ct-2026-11-03-dem,BUY,0.25,0.74,backfill,,2.46,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG35NYBVWVB8
1789400983.3,politics,ewc-usgub-ia-2026-11-03-rep,BUY,165,0.26,backfill,,0.64,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG51X6XEWVBE
1789400983.3,politics,ewc-usgub-ia-2026-11-03-dem,BUY,79,0.76,backfill,,0.64,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG52D9WJMVB6
1789400983.3,cfb,aachc-cfb-wins-2026-11-28-nd-8pt5wins,BUY,0.1,0.88,backfill,,2.65,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG2Y8R20MVB2
1789400983.3,nfl,tec-nfl-afceast-2027-01-10-w-ne,SELL,-0.1,0.3,fix,,2.49,,,,,,,,,size trimmed by 0.1 to the exchange's count (order CFRAQB086TN2),CFRAQB086TN2
1789400983.3,nfl,ftsc-nfl-temostfp-w1-2026-09-14-orogad,BUY,0.01,0.01,hand,,1.88,,,,,,,,,your own trade — from the exchange's record; direction from its order intent,CG37FFWY2VB9
1789400983.3,nfl,ftsc-nfl-temostfp-w1-2026-09-14-orogad,BUY,0.01,0.01,hand,,1.88,,,,,,,,,your own trade — from the exchange's record; direction from its order intent,CG3776FYWVB5
1789401262.5,politics,paccc-usse-midterms-2026-11-03-dem,BUY,71,0.508,sell,35.4723,0.45,0.5,49,51,0.921,0.508,0.509,0.008,0,an exit — its fill reduces the position it sits on,CG5A6MTVGVB6
1789401844.5,politics,ushrewc-ushr-oh-09-2026-11-03-rep,SELL,17.89,0.24,hand,,0,,,,,,,,,your own trade — from the exchange's record; direction from the position move,CG5S7R3T0VBA
1789401909.7,politics,paccc-usse-midterms-2026-11-03-rep,BUY,12,0.491,backfill,,0.07,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG5R6WZ9TVB2
1789401976.4,politics,paccc-usse-midterms-2026-11-03-rep,BUY,41,0.491,focus,134.782,0.09,0.4309,49,52,0.888,0.49,0.491,0.0601,41,focus entry: ~$107.47/day; fill odds 58%/day; EV +106.68/day,CG5R6WZ9TVB2
1789402539.7,politics,paccc-usse-midterms-2026-11-03-dem,SELL,71,0.509,backfill,,0.35,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG5NMWC7AVB7
1789402613.9,politics,paccc-usse-midterms-2026-11-03-dem,SELL,35,0.509,focus,19.021,0.37,0.5,49,51,0.923,0.508,0.509,-0.009,-35,focus entry: ~$12.70/day; fill odds 56%/day; EV +10.85/day,CG5NMWC7AVB7
1789402701.1,politics,ussewc-usse-il-2026-11-03-dem,BUY,0.18,0.93,backfill,,3.54,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG2Z6EJVRVB3
1789402738.2,politics,ussewc-usse-il-2026-11-03-dem,BUY,5,0.93,manual,0,3.52,0.99655,95,99,0.599,0.93,0.98,-0.0665,5,the owner's own order — the engine leaves it alone,CG2Z6EJVRVB3
1789403112.1,politics,scc-hrep-rep-2026-11-03-gte185,SELL,57.57,0.99,manual,0,3.48,0.889175,88,94,0.445,0.98,0.99,-0.1008,-105.57,the owner's own order — the engine leaves it alone,CG340FNH2VB6
1789403505.3,politics,paccc-usse-midterms-2026-11-03-dem,BUY,106,0.508,sell,172.961,0.23,0.5,49,51,0.925,0.508,0.509,0.008,0,an exit — its fill reduces the position it sits on,CG6086P7MVB2
1789403809.4,politics,scc-hrep-rep-2026-11-03-gte185,SELL,0.1,0.99,backfill,,3.7,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG340FNH2VB6
1789403826.3,politics,paccc-usho-midterms-2026-11-03-dem,SELL,52,0.85,focus,7.1608,0.03,0.8637,87,89,0.876,0.849,0.85,0.0137,-195,focus entry: ~$13.98/day; fill odds 77%/day; EV +4.01/day,CG68E0BMRVBA
1789403886.4,politics,usgubewc-usgub-tx-2026-11-03-rep,SELL,5,0.77,sell,28.3005,0.36,0.83325,77,81,0.309,0.76,0.77,0.0633,192,an exit — its fill reduces the position it sits on,CG5ZFEDGEVB8
1789404314.0,politics,paccc-usse-midterms-2026-11-03-rep,SELL,3,0.491,sell,18.5447,0.63,0.4309,49,51,0.889,0.49,0.491,-0.0601,50,an exit — its fill reduces the position it sits on,CG5T7AB22VB4
1789404434.0,politics,usgubewc-usgub-tx-2026-11-03-rep,SELL,20,0.77,sell,25.7338,0.51,0.83325,78,82,0.55,0.76,0.77,0.0633,172,an exit — its fill reduces the position it sits on,CG5ZFEDGEVB8
1789404445.5,politics,paccc-usse-midterms-2026-11-03-rep,SELL,50,0.491,backfill,,0.67,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG5T7AB22VB4
1789404581.7,politics,paccc-balpow-2026-11-03-dhou-rsen,BUY,86,0.4,backfill,,0.08,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG6DP9CA0VB2
1789404658.6,politics,usgubewc-usgub-or-2026-11-03-rep,BUY,2.56,0.15,backfill,,3.96,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG33CC53MVB8
1789404736.9,politics,ewc-usgub-ia-2026-11-03-dem,BUY,-79,0.76,fix,9.9314,0.67,0.807075,74,78,0,0.76,0.77,-0.0471,79,size trimmed by 79 to the exchange's count (order CG52D9WJMVB6),CG52D9WJMVB6
1789404736.9,politics,ushrewc-ushr-oh-09-2026-11-03-rep,SELL,17.89,0.24,hand,,0,,,,,,,,,your own trade — from the exchange's record; direction from the position move,CG5S7R3T0VBA
1789404736.9,politics,paccc-usse-midterms-2026-11-03-rep,BUY,12,0.491,backfill,,0.07,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG5R6WZ9TVB2
1789404736.9,politics,paccc-usse-midterms-2026-11-03-dem,SELL,71,0.509,backfill,,0.35,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG5NMWC7AVB7
1789404736.9,politics,ussewc-usse-il-2026-11-03-dem,BUY,0.18,0.93,backfill,,3.54,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG2Z6EJVRVB3
1789404736.9,politics,scc-hrep-rep-2026-11-03-gte185,SELL,0.1,0.99,backfill,,3.7,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG340FNH2VB6
1789404736.9,politics,paccc-usse-midterms-2026-11-03-rep,SELL,50,0.491,backfill,,0.67,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG5T7AB22VB4
1789404736.9,politics,paccc-balpow-2026-11-03-dhou-rsen,BUY,86,0.4,backfill,,0.08,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG6DP9CA0VB2
1789404736.9,politics,usgubewc-usgub-or-2026-11-03-rep,BUY,2.56,0.15,backfill,,3.96,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CG33CC53MVB8
1789404736.9,politics,usgubewc-usgub-or-2026-11-03-rep,BUY,2.56,0.15,manual,0,3.93,0.063125,13,17,0.712,0.15,0.18,0.0869,-14.44,the owner's own order — the engine leaves it alone,CG33CC53MVB8
1789404951.9,politics,ussewc-usse-tn-2026-11-03-rep,BUY,10,0.52,manual,0,4.24,0.9995,95,99,0.222,0.52,0.99,-0.4795,10,the owner's own order — the engine leaves it alone,CG2WACT00VB8
1789405214.1,politics,ushrewc-ushr-pa-01-2026-11-03-rep,SELL,36,0.54,focus,31.3755,0.2,,53,57,0,0.53,0.54,0.01,-36,focus entry: ~$6.06/day; fill odds 77%/day; EV +1.36/day,CG6F8G2CAVB3
1789405514.2,politics,paccc-usho-midterms-2026-11-03-dem,SELL,69,0.85,focus,3.1291,0.1,0.8637,87,89,0.887,0.849,0.85,0.0137,-264,focus entry: ~$5.20/day; fill odds 77%/day; EV +1.28/day,CG6KX38XCVB7
1789405694.2,politics,paccc-usse-midterms-2026-11-03-rep,BUY,56,0.49,focus,51.091,0.17,0.4309,50,52,0.906,0.49,0.491,0.0591,112,focus entry: ~$53.30/day; fill odds 58%/day; EV +52.51/day,CG6K4T0F2VB4
1789406328.0,politics,paccc-usse-midterms-2026-11-03-rep,SELL,56,0.491,sell,6.6784,0.18,0.4309,49,51,0.912,0.49,0.491,-0.0601,0,an exit — its fill reduces the position it sits on,CG6QV3Z2MVB5
1789406626.9,politics,ushrewc-ushr-ca-45-2026-11-03-dem,BUY,52,0.93,focus,2.3348,0.28,,93,97,0,0.93,0.94,-0.02,52,focus entry: ~$2.18/day; fill odds 63%/day; EV +0.44/day,CG6QD7XXCVB4
1789406806.9,politics,usgubewc-usgub-tx-2026-11-03-rep,SELL,10,0.77,sell,79.8213,0.17,0.83325,79,82,0.67,0.76,0.77,0.0633,162,an exit — its fill reduces the position it sits on,CG6VZMNFMVB6
1789406926.9,politics,usgubewc-usgub-tx-2026-11-03-rep,SELL,10,0.77,sell,75.1805,0.21,0.83325,79,82,0.741,0.76,0.77,0.0633,152,an exit — its fill reduces the position it sits on,CG6VZMNFMVB6
1789406926.9,politics,paccc-usse-midterms-2026-11-03-dem,BUY,46,0.508,focus,68.914,0,0.5,49,51,0.917,0.508,0.509,0.008,46,focus entry: ~$68.91/day; fill odds 58%/day; EV +67.68/day,CG7192B0JVBA
1789406986.9,politics,paccc-usse-midterms-2026-11-03-dem,SELL,60,0.509,focus,22.8592,0.21,0.5,49,50,0.922,0.508,0.509,-0.009,-120,focus entry: ~$26.16/day; fill odds 56%/day; EV +25.15/day,CG6VX0KEYVB2
1789406986.9,politics,paccc-balpow-2026-11-03-dhou-rsen,BUY,35,0.39,focus,143.779,0.08,,38,42,0.846,0.36,0.37,-0.01,190,focus entry: ~$19.81/day; fill odds 63%/day; EV +17.84/day,CG6ZE4W34VB3
1789407134.3,politics,usgubewc-usgub-or-2026-11-03-rep,BUY,11.88,0.15,manual,0,4.6,0.063125,12,16,0.766,0.15,0.18,0.0869,0.44,the owner's own order — the engine leaves it alone,CG33CC53MVB8
1789407134.3,politics,usgubewc-usgub-fl-2026-11-03-dem,SELL,31.87,0.24,sell,1.1529,1.07,0.29155,21,24,0.809,0.22,0.24,0.0516,181.13,an exit — its fill reduces the position it sits on,CG64ZKN3RVB8
1789407254.3,politics,paccc-usho-midterms-2026-11-03-dem,SELL,3,0.85,focus,1.0967,0.03,0.8637,87,90,0.889,0.849,0.85,0.0137,-267,focus entry: ~$56.91/day; fill odds 77%/day; EV +56.30/day,CG732BDKEVB5
1789407314.3,politics,paccc-usse-midterms-2026-11-03-rep,SELL,32,0.491,focus,16.6287,0.2,0.4309,50,51,0.918,0.49,0.491,-0.0601,-32,focus entry: ~$7.85/day; fill odds 56%/day; EV +6.61/day,CG6Z24VR0VB4
1789408313.0,politics,paccc-usse-midterms-2026-11-03-rep,BUY,32,0.49,sell,28.1673,0.27,0.4309,50,52,0.923,0.49,0.491,0.0591,0,an exit — its fill reduces the position it sits on,CG74H1RHMVB5
1789408313.0,politics,usgubewc-usgub-tx-2026-11-03-rep,SELL,10,0.77,sell,40.007,0.59,0.83325,79,83,0.782,0.76,0.77,0.0633,142,an exit — its fill reduces the position it sits on,CG6VZMNFMVB6
1789408389.5,politics,paccc-usse-midterms-2026-11-03-rep,SELL,-50,0.491,fix,17.0806,0.75,0.4309,50,52,0.898,0.49,0.491,-0.0601,0,size trimmed by 50 to the exchange's count (order CG5T7AB22VB4),CG5T7AB22VB4
1789408389.5,politics,usgubewc-usgub-or-2026-11-03-rep,BUY,-2.56,0.15,fix,0,4.6,0.063125,12,16,0.766,0.15,0.18,0.0869,0.44,size trimmed by 2.56 to the exchange's count (order CG33CC53MVB8),CG33CC53MVB8
1789409369.4,nfl,aqc-nfl-nfc-2027-01-24-champq-nyg,SELL,0.1,0.15,hand,,5.17,,,,,,,,,your own trade — from the exchange's record; direction from its order intent,CG3648PEMVB8
1789409388.4,politics,paccc-usho-midterms-2026-11-03-dem,SELL,6,0.85,focus,0.6005,0.14,0.8637,87,90,0.898,0.849,0.85,0.0137,-273,focus entry: ~$0.91/day; fill odds 77%/day; EV +0.69/day,CG7FRRRCRVB4
1789409568.4,politics,ussewc-usse-sd-2026-11-03-rep,BUY,2,0.92,sell,5,1.49,0.987825,91,94,0.841,0.63,0.95,-0.0678,0,buying back the short at or under what it sold for — the bid earns while it wait,CG6CTQTEMVB8
